time (s)	det(V)
6800.652487	-1.630180	
6800.654045	-1.630092	
6800.655761	-1.630116	
6800.657325	-1.630031	
6800.659005	-1.630084	
6800.660560	-1.630084	
6800.662278	-1.630096	
6800.663808	-1.630064	
6800.665539	-1.630068	
6800.667019	-1.630100	
6800.668797	-1.630120	
6800.670280	-1.630092	
6800.672055	-1.630056	
6800.673541	-1.630124	
6800.675337	-1.630084	
6800.676826	-1.630056	
6800.678613	-1.630164	
6800.680111	-1.630096	
6800.681866	-1.630060	
6800.683372	-1.630088	
6800.685118	-1.630072	
6800.686631	-1.630080	
6800.688333	-1.630136	
6800.689864	-1.630168	
6800.691581	-1.630035	
6800.693129	-1.630036	
6800.694839	-1.630011	
6800.696400	-1.630241	
6800.698087	-1.630072	
6800.699654	-1.630148	
6800.701334	-1.629894	
6800.702922	-1.630217	
6800.704564	-1.630027	
6800.706178	-1.630112	
6800.707814	-1.630076	
6800.709401	-1.630185	
6800.711030	-1.629995	
6800.712689	-1.630201	
6800.714266	-1.629979	
6800.715937	-1.630072	
6800.717410	-1.630035	
6800.718982	-1.630096	
6800.720461	-1.630064	
6800.722094	-1.630052	
6800.723570	-1.630104	
6800.725199	-1.630064	
6800.726707	-1.630056	
6800.728276	-1.630088	
6800.729845	-1.630068	
6800.731353	-1.630116	
6800.732958	-1.630064	
6800.734522	-1.630100	
6800.736134	-1.630100	
6800.737673	-1.630044	
6800.739340	-1.630039	
6800.740814	-1.629963	
6800.742514	-1.630060	
6800.743989	-1.630064	
6800.745709	-1.630019	
6800.747264	-1.629971	
6800.748984	-1.630056	
6800.750509	-1.629838	
6800.752257	-1.585941	
6800.753745	-1.440745	
6800.755521	-1.334035	
6800.757005	-1.222865	
6800.758781	-1.103184	
6800.760270	-0.998786	
6800.762055	-0.863930	
6800.763535	-0.736300	
6800.765326	-0.604731	
6800.766809	-0.490851	
6800.768557	-0.355733	
6800.770049	-0.234944	
6800.771774	-0.127198	
6800.773279	-0.023864	
6800.775014	0.112733	
6800.776539	0.217388	
6800.778271	0.336933	
6800.779821	0.451885	
6800.781515	0.585553	
6800.783071	0.692444	
6800.784766	0.820682	
6800.786320	0.935118	
6800.787996	1.047371	
6800.789586	1.147741	
6800.791260	1.271427	
6800.792856	1.363490	
6800.794510	1.478519	
6800.796089	1.579005	
6800.797710	1.622700	
6800.799324	1.625162	
6800.800913	1.625258	
6800.802592	1.625097	
6800.804176	1.625286	
6800.805857	1.625133	
6800.807438	1.625162	
6800.809103	1.625170	
6800.810672	1.625113	
6800.812366	1.625194	
6800.813922	1.625206	
6800.815642	1.625170	
6800.817184	1.625238	
6800.818891	1.625274	
6800.820384	1.625222	
6800.822145	1.625170	
6800.823634	1.625178	
6800.825181	1.625154	
6800.826701	1.625065	
6800.828267	1.625137	
6800.829809	1.625121	
6800.831318	1.625238	
6800.832970	1.625161	
6800.834462	1.625145	
6800.836096	1.625117	
6800.837615	1.625021	
6800.839250	1.625194	
6800.840722	1.625170	
6800.842430	1.625149	
6800.843912	1.625206	
6800.845630	1.625166	
6800.847126	1.625117	
6800.848847	1.625218	
6800.850334	1.625141	
6800.852041	1.625109	
6800.853523	1.625186	
6800.855306	1.625238	
6800.856789	1.625101	
6800.858522	1.625202	
6800.860026	1.625165	
6800.861786	1.625194	
6800.863303	1.625218	
6800.865029	1.625282	
6800.866555	1.625206	
6800.868286	1.625238	
6800.869814	1.625141	
6800.871517	1.625262	
6800.873060	1.625206	
6800.874739	1.625234	
6800.876305	1.625101	
6800.877978	1.625210	
6800.879550	1.625125	
6800.881203	1.625347	
6800.882797	1.625154	
6800.884455	1.625218	
6800.886054	1.625113	
6800.887666	1.625351	
6800.889329	1.625133	
6800.890912	1.625141	
6800.892589	1.625165	
6800.894191	1.625238	
6800.895856	1.625085	
6800.897444	1.625250	
6800.899129	1.625105	
6800.900701	1.625234	
6800.902405	1.625141	
6800.903950	1.625315	
6800.905661	1.625182	
6800.907210	1.625222	
6800.908928	1.625085	
6800.910484	1.625206	
6800.912228	1.625198	
6800.913718	1.625210	
6800.915482	1.625258	
6800.916962	1.625190	
6800.918741	1.625222	
6800.920229	1.625194	
6800.922010	1.625166	
6800.923489	1.625186	
6800.925263	1.625157	
6800.926749	1.625073	
6800.928518	1.625258	
6800.930023	1.625206	
6800.931602	1.625174	
6800.933143	1.625073	
6800.934661	1.625182	
6800.936298	1.625174	
6800.937796	1.625282	
6800.939429	1.625170	
6800.940950	1.625178	
6800.942598	1.625198	
6800.944073	1.625266	
6800.945798	1.625125	
6800.947272	1.625174	
6800.948984	1.625146	
6800.950462	1.625186	
6800.952174	1.625274	
6800.953658	1.625141	
6800.955370	1.625226	
6800.956857	1.625166	
6800.958556	1.625157	
6800.960049	1.625162	
6800.961814	1.625206	
6800.963312	1.625157	
6800.965038	1.625226	
6800.966554	1.625162	
6800.968264	1.625206	
6800.969815	1.625170	
6800.971536	1.625206	
6800.973096	1.625125	
